-3.115403671070267159e-03,3.654786045271326981e-04,8.852713215200846194e-04,6.488216710538501075e-03,-7.708041733449747012e-04,-7.850027810764340086e-03,-2.715668337231833679e-04,-1.170202008808129317e-03
-3.086230101865339651e-03,5.215170948951901769e-05,1.005722683470253176e-04,6.408591352023702663e-03,1.841460081230068466e-04,-7.695892308090668613e-03,-3.172914708785884354e-04,-1.740343049700636012e-04
-3.171667506513826951e-03,4.971757900408753676e-04,1.220555767111374760e-03,6.625037570211000232e-03,-1.175356993170474044e-03,-7.978083469228869698e-03,-2.002371446138936418e-04,-1.614696846893904714e-03
-3.229511681622446000e-03,6.348945201513486389e-04,1.577742978784036926e-03,6.765337319409908852e-03,-1.613542545233376388e-03,-8.083105693697847580e-03,-1.583885494423175190e-04,-1.959570241875936703e-03
-3.354763275221806038e-03,8.773185749304371122e-04,2.229099062089315037e-03,7.078240769552236571e-03,-2.406175856242622792e-03,-8.396985081743626664e-03,3.223261050037719977e-05,-2.610929196945945344e-03
-3.289138401725602481e-03,7.787156237428047214e-04,1.967641275872983320e-03,6.922401598077358373e-03,-2.093658208752828803e-03,-8.246158452805312303e-03,-3.705021765120895154e-05,-2.348574233438625175e-03
-3.422847353703831978e-03,1.071877815205408329e-03,2.789326312536754681e-03,7.259209209595239576e-03,-3.136923583191627597e-03,-8.547757262368104250e-03,4.153855996387741220e-04,-2.871085492841036427e-03
-3.294128735459430236e-03,7.283047904097427958e-04,1.818582068970782872e-03,6.912139608918827123e-03,-1.888717640585933734e-03,-8.241903263127198925e-03,-1.238671652485576744e-04,-2.250478833872139508e-03
-3.123095505268407186e-03,3.180771038725261376e-04,7.616424346388895325e-04,6.500805557049576730e-03,-6.241459707229891820e-04,-7.865795641172181399e-03,-3.166198427617485426e-04,-1.057600635855466707e-03
-3.130758545507276482e-03,2.701140074670851736e-04,6.383037943827156446e-04,6.520321345218147401e-03,-4.794449079329671844e-04,-7.884143591791098471e-03,-3.452228620303783493e-04,-8.850040474480120982e-04
-3.091909100454285839e-03,5.448920902981578467e-06,-1.817395009309629927e-05,6.419807713853578277e-03,3.250980835769843734e-04,-7.688111028599869078e-03,-3.304823473427853913e-04,7.359177663036652387e-05
-3.177715054186377834e-03,4.492718664524369271e-04,1.090954162079240319e-03,6.629257492982946511e-03,-1.002544902820118105e-03,-8.011066953555228548e-03,-2.509332359493310956e-04,-1.479130770893643566e-03
-3.184099495761791559e-03,4.012535159559973432e-04,9.663358413100183114e-04,6.627568955459358681e-03,-8.437452984680846859e-04,-8.050659479635973240e-03,-2.901605727964786242e-04,-1.348669926523626307e-03
-3.234950520509257983e-03,5.857005527294517058e-04,1.441506652959368600e-03,6.762112424425298536e-03,-1.433999383042778740e-03,-8.123798334157534759e-03,-2.087743489682272573e-04,-1.861746334949569009e-03
-3.240714038218267968e-03,5.365767439529570528e-04,1.309442930509498084e-03,6.764222194253344603e-03,-1.256798216433945145e-03,-8.140492564650405466e-03,-2.439475080254539807e-04,-1.798292801800337876e-03
-3.299372953696266125e-03,6.778876663782844314e-04,1.674852175751302512e-03,6.911961083793571360e-03,-1.708667211935588955e-03,-8.255063108638336158e-03,-2.035453594129979699e-04,-2.143608551626146642e-03
-3.359301485880985920e-03,8.255470010213074306e-04,2.074223537566729451e-03,7.068286007524282426e-03,-2.191444896265179552e-03,-8.414975096844294622e-03,-1.042217866164639592e-04,-2.568397503074362157e-03
-3.422430103807321856e-03,9.810478152302685734e-04,2.505775533179632839e-03,7.231689890209619040e-03,-2.730864663149360459e-03,-8.555605872822759361e-03,1.196327005267218180e-04,-2.858467481035853464e-03
-3.425120630101168538e-03,9.254404903367624341e-04,2.337619404291104916e-03,7.227992048096788628e-03,-2.498822718797481107e-03,-8.561219876253710337e-03,-3.501693567962024881e-05,-2.811585407369191891e-03
-3.463161934385879624e-03,1.041442479290442466e-03,2.667447428336231375e-03,7.324734925360593119e-03,-2.921915257408673992e-03,-8.642534604371511497e-03,1.781516090030953582e-04,-2.998071448683750466e-03
-3.190583830636016440e-03,3.532202120890957529e-04,8.419282387959690353e-04,6.645851332404948547e-03,-6.896084816762022623e-04,-8.029226488318464208e-03,-3.480915553951976311e-04,-1.208066057183997599e-03
-3.137231531927149337e-03,2.225377719248232433e-04,5.177553576430508680e-04,6.531348120129174158e-03,-3.324583418240860118e-04,-7.884623325440452690e-03,-3.569002528260691639e-04,-7.566420367414720309e-04
-3.143168133604201924e-03,1.750431532414820285e-04,3.990525516539477832e-04,6.542123592166664177e-03,-1.927807848889541041e-04,-7.896031744872746352e-03,-3.654662213197735435e-04,-6.041135889244709112e-04
-3.148821088484801516e-03,1.275131778898658935e-04,2.804040273544708417e-04,6.553342939634751278e-03,-4.726270426948701002e-05,-7.898353412384559111e-03,-3.659418924647468512e-04,-4.357191982709381268e-04
-3.154279675700240836e-03,8.014703076343547669e-05,1.646792060045761770e-04,6.554411939997419750e-03,1.074509733740612399e-04,-7.884201837074864688e-03,-3.200057284073864333e-04,-2.695147954444057051e-04
-3.159957668132686893e-03,3.240496852915127865e-05,4.588325338210792601e-05,6.557929737315761065e-03,2.444451247720979084e-04,-7.866072325863181919e-03,-3.228069450268726461e-04,-2.548980713036374444e-05
-3.097406030171487735e-03,-4.149266209975683141e-05,-1.378235413451673404e-04,6.416110486576073746e-03,4.585628580454123148e-04,-7.664820950069757381e-03,-3.004948400268680521e-04,3.090412985059672567e-04
-3.246611403460198352e-03,4.875112107291090639e-04,1.177623684254829701e-03,6.775277099700458515e-03,-1.085862865664029547e-03,-8.171485544202482590e-03,-2.773065021183956946e-04,-1.690487264189732006e-03
-3.304632483125951193e-03,6.275903765836253131e-04,1.535133078551207146e-03,6.907049186683427572e-03,-1.526559905630341368e-03,-8.272256237576330537e-03,-2.718208419454910645e-04,-2.042628647066105450e-03
-3.428828624807203455e-03,8.734907432898177029e-04,2.183133603111566193e-03,7.219180191444005135e-03,-2.277282538926138356e-03,-8.564303696327688759e-03,-1.761657717913032485e-04,-2.753381181684679945e-03
-3.364062902305522094e-03,7.739098544888577428e-04,1.923254389350712371e-03,7.063891324756331296e-03,-1.988313968918000319e-03,-8.415586677016428235e-03,-1.822855328052007504e-04,-2.488380840891872298e-03
-3.506204004956172803e-03,1.098743287542705690e-03,2.819098276769930241e-03,7.423206016060403777e-03,-3.079172636147051081e-03,-8.733142018087274028e-03,2.144540128652069639e-04,-3.096957533074691168e-03
-3.369109080767940852e-03,7.222838815548378050e-04,1.775484150158368078e-03,7.058196700945060763e-03,-1.798917669338295864e-03,-8.435145201847111737e-03,-2.685285598594217634e-04,-2.375828029468918592e-03
-3.197981634580458841e-03,3.046277678339151247e-04,7.183058735924386512e-04,6.661337818229100607e-03,-5.544716884315076125e-04,-8.048141923593906191e-03,-3.468246502933208992e-04,-1.046004705689146559e-03
-3.205216514803945881e-03,2.552441476309919152e-04,5.935104601286315951e-04,6.677198584546356272e-03,-4.067005659656170564e-04,-8.059489583895624101e-03,-3.800201507662515988e-04,-8.831835264850760800e-04
-3.165547203235956602e-03,-1.565176952377740884e-05,-7.441445646050578251e-05,6.561232008518745780e-03,3.860622249987398047e-04,-7.838489372911677799e-03,-3.041681446392706725e-04,2.158021575355277186e-04
-3.102614959482751563e-03,-8.893731887041724567e-05,-2.572603877982456507e-04,6.400944105828304878e-03,6.022622757804023137e-04,-7.660811506871989703e-03,-2.958433722661689609e-04,5.424248853456798075e-04
-3.253009872174411968e-03,4.384811667421859818e-04,1.047613489434539961e-03,6.780403210745029018e-03,-9.261757523527213570e-04,-8.196888472286462807e-03,-3.279420891409298927e-04,-1.548992626551833106e-03
-3.260005355838925013e-03,3.894909523378944026e-04,9.220506488310113756e-04,6.786708208704863091e-03,-7.645319190119430862e-04,-8.201888362519504927e-03,-3.865995096932649732e-04,-1.412631751026981837e-03
-3.310106318382544013e-03,5.772824743564959572e-04,1.400192753960507715e-03,6.907543452935270382e-03,-1.335117543973793992e-03,-8.292213525726297232e-03,-2.969785906600296639e-04,-1.948569095633714962e-03
-3.315697870243235808e-03,5.269986782922948202e-04,1.264456644902866526e-03,6.911556143736129892e-03,-1.166826245263648731e-03,-8.323587034025824172e-03,-3.538284221781587391e-04,-1.874803699274081754e-03
-3.374443220537567348e-03,6.707466517943554184e-04,1.631402353858443528e-03,7.054467225337141337e-03,-1.613112516792152137e-03,-8.443317703310441666e-03,-3.306333063994728954e-04,-2.260274753332361820e-03
-3.433538367876283991e-03,8.206715950241963951e-04,2.027742275429876735e-03,7.209975543655291336e-03,-2.078260767852444565e-03,-8.574357130613382422e-03,-2.582910350962058462e-04,-2.712218279428113207e-03
-3.503933255948279805e-03,1.020085370811377483e-03,2.576312193751302635e-03,7.396807301057786374e-03,-2.760907534355282189e-03,-8.747467418114883084e-03,-4.972605819383593776e-05,-3.087309308962808783e-03
-3.500595663239971199e-03,9.748669100808439241e-04,2.443785415714148836e-03,7.382185636661910133e-03,-2.574085159469931446e-03,-8.730913433496615209e-03,-1.401927598524447475e-04,-3.031463847461221724e-03
-3.498635879601457149e-03,9.230782149468309784e-04,2.293583690651802322e-03,7.368444928464877933e-03,-2.378023301914779144e-03,-8.723548586715569597e-03,-2.431794013948367994e-04,-2.951192877270424758e-03
-3.546589931457071795e-03,1.066627942961136371e-03,2.691799314047638083e-03,7.488125033611642972e-03,-2.877599110263343377e-03,-8.833115528869447258e-03,-4.728244670568410631e-05,-3.207592356487993634e-03
-3.266041300318232865e-03,3.400328960879651008e-04,7.991061447651348322e-04,6.802550635636873087e-03,-6.166440272499365332e-04,-8.214777840560167840e-03,-4.122254400882137599e-04,-1.196256469266175539e-03
-3.211333734523632698e-03,2.064767928613538345e-04,4.723939562732672659e-04,6.685514874985397545e-03,-2.609476540587960360e-04,-8.069502148579665163e-03,-3.920792985578673779e-04,-7.176077360525191622e-04
-3.217148211702486674e-03,1.577836425213156022e-04,3.506470961901193926e-04,6.701670991358265293e-03,-1.351748580652553276e-04,-8.079360035688803315e-03,-4.095420193036193482e-04,-5.199428517045657236e-04
-3.222612282057224498e-03,1.091566970995024407e-04,2.315671099231905998e-04,6.712372894188791891e-03,2.231283267224759196e-05,-8.079568741717380737e-03,-3.883547530547408412e-04,-3.973710544393809418e-04
-3.228188045307573122e-03,6.059635549067218487e-05,1.125958942859468651e-04,6.703913326886087355e-03,1.706459458962545825e-04,-8.050334941283925072e-03,-3.352934464884615084e-04,-1.520879766870890566e-04
-3.233873788709649630e-03,1.160159503480211098e-05,-9.813009468909792945e-06,6.706422699951719926e-03,3.105285303142392645e-04,-8.026196210548399226e-03,-3.096798032536562310e-04,9.290396559549639777e-05
-3.170883842304200988e-03,-6.410222795368659748e-05,-1.949661659485030707e-04,6.551024241239407700e-03,5.382577309231761442e-04,-7.830544167261215341e-03,-2.854023030875551376e-04,4.531157609610831825e-04
-3.107945151260291163e-03,-1.362631190639102268e-04,-3.772111737084257537e-04,6.391607566590812133e-03,7.402858027335753894e-04,-7.649761372303364934e-03,-3.089254539082508712e-04,7.302099679284455120e-04
-3.113252499389074310e-03,-1.836798658863182817e-04,-4.969211982929143097e-04,6.397062896387679595e-03,8.814639933662917577e-04,-7.605643430502054617e-03,-2.847386514301267842e-04,9.428154272481311391e-04
-3.118681021028081070e-03,-2.315231507909491435e-04,-6.180089750294857215e-04,6.398144629568884578e-03,1.023758331600239067e-03,-7.582357164398192614e-03,-2.619210745839246771e-04,1.162580546486889025e-03
-3.321976915758171039e-03,4.767575745325441689e-04,1.133644939131167638e-03,6.929139145257717271e-03,-1.001070332219923618e-03,-8.330600778423995906e-03,-3.757780113923281677e-04,-1.731352085210726517e-03
-3.379630906199512785e-03,6.192655737320192783e-04,1.490989274498757131e-03,7.049798808481883353e-03,-1.430537895298994184e-03,-8.458657612720540606e-03,-3.656634398892880935e-04,-2.160619006514221362e-03
-3.503304996596833323e-03,8.689338365104009969e-04,2.135597784499274499e-03,7.358343223916884862e-03,-2.165786461702609578e-03,-8.727539915268419518e-03,-3.522114700860447495e-04,-2.922754963814654886e-03
-3.438626473590250098e-03,7.679350826504171895e-04,1.877404986729215098e-03,7.207561778070365431e-03,-1.889504761849181797e-03,-8.581647207881494543e-03,-3.513240623437034141e-04,-2.595984508301332847e-03
-3.578276262474098905e-03,1.026096489914939992e-03,2.551874782705681067e-03,7.540356405789393202e-03,-2.651830507351994604e-03,-8.900267004749141952e-03,-2.471349766731002328e-04,-3.241956170001721298e-03
-3.589489624526543722e-03,1.125439133191617888e-03,2.845649459581025154e-03,7.581360073820769471e-03,-3.029631815352590643e-03,-8.932063096250589598e-03,-2.619774834339942817e-05,-3.356739583888546097e-03
-3.443920830357291227e-03,7.152014866823794541e-04,1.729650895073363628e-03,7.202705740211246682e-03,-1.698692550236493648e-03,-8.621019525231731970e-03,-4.155156206038533367e-04,-2.514546427689920687e-03
